nivel,codigo,nombre,parent
clase,311335,Forjas de plomo,3113
clase,311336,Forjas de metales preciosos,3113
clase,311337,Metales en polvos y aleaciones de metal,3113
clase,311415,Molduras por inyección,3114
clase,311416,Molduras al vacío,3114
clase,311417,Moldeados por inyección de aire,3114
clase,311418,Moldeos por inyección y reacción (RIM),3114
clase,311419,Moldeados de inyección con inserción,3114
clase,311420,Ensambles de moldeados termoplásticos,3114
clase,311421,Engastes de moldeado termoplástico,3114
clase,311422,Ensambles de engastes termoplástico moldeado por disparo múltiple,3114
clase,311423,Ensambles de engastes termoplástico moldeado por inyección,3114
clase,311424,Ensambles de moldeado termofraguado,3114
clase,311425,Engastes de moldeado termofraguado,3114
clase,311426,Ensambles de engaste termofraguado moldeado por disparo múltiple,3114
clase,311427,Ensambles de engaste termofraguado moldeado,3114
clase,311428,Moldeados por inmersión,3114
clase,311429,Moldeados decorados en el molde por inyección,3114
clase,311430,Moldeados asistidos por gas,3114
clase,311431,Ensambles de moldeado termoplástico terminados,3114
clase,311432,Moldeados decorados por inyección post moldeado,3114
clase,311515,Cuerdas,3115
clase,311516,Cadenas,3115
clase,311517,Cable mecánico,3115
clase,311518,Alambre mecánico,3115
clase,311519,Correas,3115
clase,311520,Cable de seguridad,3115
clase,311521,Cordones,3115
clase,311522,Alambres no eléctricos de hierro y acero,3115
clase,311523,Alambres no eléctricos de metales no ferrosos,3115
clase,311615,Tornillos,3116
clase,311616,Pernos,3116
clase,311617,Tuercas,3116
clase,311618,Arandelas,3116
clase,311619,Muelles,3116
clase,311620,Clavos,3116
clase,311621,Anclas,3116
clase,311622,Remaches,3116
clase,311623,Ferretería de montaje,3116
clase,311624,Fijadores varios,3116
clase,311625,Soportes y puntales,3116
clase,311626,Ganchos,3116
clase,311627,Roldanas pivotantes y Ruedas,3116
clase,311628,Ferretería en general,3116
clase,311629,Mordazas,3116
clase,311630,Embragues,3116
clase,311631,Conectores,3116
clase,311632,Herraje de retención,3116
clase,311633,Espaciadores,3116
clase,311634,Redes de metal y estructuras de cribado,3116
clase,311715,Rodamientos,3117
clase,311716,Cojinetes,3117
clase,311717,Engranajes,3117
clase,311718,Ruedas industriales,3117
clase,311719,Ruedas dentadas,3117
clase,311817,Embalajes y empaquetaduras,3118
clase,311818,Cubiertas automotrices,3118
clase,311915,Abrasivos y medios de abrasivo,3119
clase,311916,Ruedas abrasivas,3119
clase,312015,Cinta adhesiva,3120
clase,312016,Otros adhesivos y selladores,3120
clase,312115,Pinturas y tapa poros,3121
clase,312116,Aditivos para pinturas,3121
clase,312117,Acabados en general,3121
clase,312118,Disolventes y diluyentes para pinturas,3121
clase,312119,Aplicadores de pintura y accesorios para pintar,3121
clase,312216,Productos para curtidos,3122
clase,312311,Material en barra labrada,3123
clase,312312,Material en placas labrado,3123
clase,312314,Suplementos,3123
clase,312415,Lentes y prismas,3124
clase,312416,Cristales ópticos,3124
clase,312417,Espejos,3124
clase,312418,Filtros ópticos,3124
clase,312419,Bóvedas ópticas,3124
clase,312420,Ventanas de láser y lentes,3124
clase,312421,Accesorios de dispositivos ópticos,3124
clase,312422,Componentes ópticos variados,3124
clase,312515,Activadores,3125
clase,312516,Componentes de robot,3125
clase,312615,Cubiertas y cajas,3126
clase,312616,Cascos y envolturas,3126
clase,312617,Cerramientos o alojamientos insonorizantes,3126
clase,312716,Piezas hechas con torno de roscar,3127
clase,312815,Componentes estampados,3128
clase,312817,Componentes soldados,3128
clase,312818,Componentes perforados,3128
clase,312819,Componentes formados por estiraje,3128
clase,312820,Componentes hidro formados,3128
clase,312821,Componentes formados con rotación,3128
clase,312822,Componentes formados con rodillo,3128
clase,312823,Componentes formados por estiramiento por presión,3128
clase,312824,Componentes formados de explosivos,3128
clase,312911,Estiramientos por presión hidrostática labrados,3129
clase,312912,Estiramientos por presión de impacto labrados,3129
clase,312913,Estiramientos por presión en frío labrados,3129
clase,312914,Estiramientos por presión en caliente labrados,3129
clase,313011,Forjas labradas con troquel abierto,3130
clase,313012,Forjas labradas con troquel cerrado,3130
clase,313013,Forjas labradas de troquel de impresión,3130
clase,313014,Forjas labradas por reducción,3130
clase,313015,Forjas labradas de anillo cilindrado,3130
clase,313111,Conjuntos de tubería soldada de solvente,3131
clase,313112,Conjuntos de tubería remachada,3131
clase,313113,Conjuntos empernados de tubería,3131
clase,313114,Conjuntos de tuberías soldadas con ultra violeta UV,3131
clase,313115,Conjuntos de tubería soldado o soldado con latón,3131
clase,313116,Conjuntos de tubería soldada sónica,3131
clase,313117,Conjuntos de tubería pegada,3131
clase,313211,Conjuntos ligados de material en barras,3132
clase,313212,Conjuntos soldados de solvente de material en barras,3132
clase,313213,Conjuntos remachados de material en barras,3132
clase,313214,Conjuntos soldados o soldados en fuerte de material en barras,3132
clase,313215,Conjuntos de barras soldadas con ultra violeta UV,3132
clase,313216,Conjuntos sónicos soldados de material en barras,3132
clase,313217,Conjuntos empernados de material en barras,3132
clase,313311,Conjuntos estructurales con acabado ligado,3133
clase,313312,Conjuntos estructurales empernados,3133
clase,313313,Conjuntos estructurales soldado sónico,3133
clase,313314,Conjuntos estructurales soldados con ultra violeta UV,3133
clase,313315,Conjuntos estructurales soldado de solvente,3133
clase,313316,Conjuntos estructurales soldado o soldado con latón,3133
clase,313317,Conjuntos estructurales remachados,3133
clase,313411,Conjuntos de placa soldado o soldado con latón,3134
clase,313412,Conjuntos remachados de placa,3134
clase,313413,Conjuntos de láminas soldadas con ultra violeta UV,3134
clase,313414,Conjuntos de lámina soldada sónica,3134
clase,313415,Conjuntos de lámina soldada de solvente,3134
clase,313416,Conjuntos de lámina con acabado ligado,3134
clase,313417,Conjuntos de lámina empernada,3134
clase,313511,Conjuntos de tubos soldados con ultra violeta UV,3135
clase,313512,Conjuntos de tubería soldada o soldada con latón,3135
clase,313513,Conjuntos de tubería remachada,3135
clase,313514,Conjuntos de tubería ligada,3135
clase,313515,Conjuntos de tubería empernados,3135
clase,313516,Conjuntos de tubería soldada de solvente,3135
clase,313517,Conjuntos de tubería soldada sónica,3135
clase,313611,Conjuntos de placa ligados,3136
clase,313612,Conjuntos de placa empernados,3136
clase,313613,Conjuntos de placa soldados de solvente,3136
clase,313614,Conjuntos de placas soldadas o soldadas con latón,3136
clase,313615,Conjuntos de placas soldadas con ultra violeta UV,3136
clase,313616,Conjuntos de placas soldadas con sónico,3136
clase,313617,Conjuntos de placas remachadas,3136
clase,313710,Productos de fibra de cerámica,3137
clase,313711,Ladrillos refractarios,3137
clase,313712,Compuestos para moldear,3137
clase,313713,Refractarios formados,3137
clase,313714,Losetas refractarias,3137
clase,313811,Imanes fundidos y ensambles magnéticos,3138
clase,313812,Imanes sinterizados y ensambles magnéticos,3138
clase,313813,Imanes prensados y ensambles magnéticos,3138
clase,313814,Imanes pegados con plástico y ensambles magnéticos,3138
clase,313815,Imanes moldeados por inyección y ensambles magnéticos,3138
clase,313915,Maquinados de precisión estándar,3139
clase,313916,Maquinados de precisión media,3139
clase,313917,Maquinados de precisión alta,3139
clase,314015,Empaques Moldeados,3140
clase,314016,Empaques troquelados,3140
clase,314017,Empaques estampados,3140
clase,314018,Empaques cortados con chorro de agua,3140
clase,314019,Empaques líquidos,3140
clase,314115,Sellos torneados,3141
clase,314116,Sellos troquelados,3141
clase,314117,Sellos mecánicos,3141
clase,314118,Sellos de diafragma,3141
clase,314119,Sellos moldeados,3141
clase,314215,Sellos sinterizados,3142
clase,321015,Conjuntos de circuitos y componentes de radiofrecuencia (RF),3210
clase,321016,Circuitos integrados,3210
clase,321115,Diodos,3211
clase,321116,Transistores,3211
clase,321117,Aparatos semiconductores,3211
clase,321215,Capacitores,3212
clase,321216,Resistores,3212
clase,321217,Componentes discretos,3212
clase,321218,Filtros de señales,3212
clase,321219,Resonadores,3212
clase,321310,"Accesorios, materias primas y piezas de componentes electrónicos",3213
clase,321410,Tubos electrónicos,3214
clase,321411,Piezas y accesorios de tubos electrónicos,3214
clase,321515,Dispositivos de control de indicación y de señalización,3215
clase,321516,Subsistemas programables de controlador lógico,3215
clase,321517,Controladores lógicos programables,3215
clase,321518,Dispositivos de control de seguridad,3215
clase,321519,Dispositivos de automatización de control de la conectividad,3215
clase,321520,Control de procesos o sistemas empaquetados de automatización,3215
clase,391016,Lámparas y bombillas,3910
clase,391018,Componentes y accesorios de Lámpara,3910
clase,391019,Balastos de lámparas y transformadores de lámparas,3910
clase,391115,Iluminación de interiores y artefactos,3911
clase,391116,Iluminación exterior y artefactos,3911
clase,391117,Alumbrado de emergencia,3911
clase,391118,Accesorios de iluminación,3911
clase,391119,Señalización e iluminación de emplazamientos peligrosos,3911
clase,391120,Proyectores móviles,3911
clase,391121,Iluminación óptica,3911
clase,391122,Dispositivos de efectos especiales,3911
clase,391123,Iluminación y accesorios de escenarios y estudios,3911
clase,391124,Dispositivos para manejo de luces y control de escenarios y estudios,3911
clase,391125,Luminarias de escenarios y estudios,3911
clase,391126,Dispositivos de iluminación no - eléctrica,3911
clase,391210,Equipamiento para distribución y conversión de alimentación,3912
clase,391211,Centros de control y distribución y accesorios,3912
clase,391213,"Cuadros, registros y menaje para electricidad",3912
clase,391214,"Lengüetas de conexión, conectadores y terminales",3912
clase,391215,"Conmutadores, controles y relés y accesorios",3912
clase,391216,Dispositivos y accesorios para la protección de circuitos,3912
clase,391217,Ferretería eléctrica y suministros,3912
clase,391218,Instalaciones de Edificios Inteligentes - IBI,3912
clase,391219,Dispositivos y accesorios de seguridad eléctrica,3912
clase,391220,Unidades eléctricas de velocidades variables,3912
clase,391221,Equipo de transmisión y distribución eléctrica,3912
clase,391222,Interruptores eléctricos y accesorios,3912
clase,391223,Relés eléctricos y accesorios,3912
clase,391315,Marcadores de alambre y dispositivos para marcar alambre,3913
clase,391316,Dispositivos de protección de alambre,3913
clase,391317,"Conductos eléctricos, electroductos y cables aéreos",3913
clase,401015,Ventilación,4010
clase,401016,Circulación del aire y piezas y accesorios,4010
clase,401017,Enfriamiento,4010
clase,401018,Equipo de calefacción y piezas y accesorios,4010
clase,401019,Control de humedad,4010
clase,401020,Calderas,4010
clase,401021,Chimeneas y accesorios,4010
clase,401416,Válvulas,4014
clase,401417,Material de ferretería y accesorios,4014
clase,401419,Conductos,4014
clase,401420,Mangueras,4014
clase,401422,Reguladores de gas y fluido,4014
clase,401425,Interceptores y coladores,4014
clase,401515,Bombas,4015
clase,401516,Compresores,4015
clase,401517,Piezas y accesorios de bomba,4015
clase,401518,Partes o accesorios de compresores,4015
clase,401615,Filtros,4016
clase,401616,Purificación,4016
clase,401617,Separadores,4016
clase,401618,Medios de filtrado,4016
clase,401715,Tubos y tuberías comerciales,4017
clase,401716,Tubos y tuberías industriales,4017
clase,401717,Adaptadores de tubos,4017
clase,401718,Anillos frontales de ángulos de tubos,4017
clase,401719,Bridas de respaldo para tubos,4017
clase,401720,Deflectores para tubos,4017
clase,401721,Codos para tubos,4017
clase,401722,Bridas ciegas para tubos,4017
clase,401723,Casquillos para tubos,4017
clase,401724,Tapas para tubos,4017
clase,401725,Conectores de tubos,4017
clase,401726,Acoples de tubos,4017
clase,401727,Cruces de tubos,4017
clase,401728,Codos de tubos,4017
clase,401729,Uniones de extensión de tubos,4017
clase,401730,Semiacoplamientos de tubería,4017
clase,401731,Brida de junta de empalme para tubos,4017
clase,401732,Bridas cuello largas para soldar,4017
clase,401733,Boquillas de tubos,4017
clase,401734,Bridas de plato,4017
clase,401735,Tapones para tubos,4017
clase,401736,Acoplamientos reductores para tubos,4017
clase,401737,Bridas reductoras para tubos,4017
clase,401738,Abrazaderas de reparación para tubos,4017
clase,401739,Disco de ruptura para tubos,4017
clase,401740,Brida deslizante para tubos,4017
clase,401741,Brida encajada por soldadura para tubos,4017
clase,401742,Sockolets para tubos,4017
clase,401743,Espaciadores para tubos,4017
clase,401744,Bridas ciegas para tubos,4017
clase,401745,Pivotes o uniones rotativas para tubos,4017
clase,401746,T para tubos,4017
clase,401747,Brida roscada para tubos,4017
clase,401748,Bridas de inodoro para tubos,4017
clase,401749,Uniones para tubos,4017
clase,401750,Bridas cuello para tubos,4017
clase,401751,Brida encajada por soldadura,4017
clase,401752,Y de conexión para tubos,4017
clase,401753,Accesorios y bridas especializados para tubos,4017
clase,401815,Tubos de cobre soldados,4018
clase,401816,Tubos de latón soldados,4018
clase,401817,Tubos de aluminio soldados,4018
clase,401818,Tubos de acero soldados,4018
clase,401819,Tubos de acero inoxidable soldados,4018
clase,401820,Tubos de cobre sin uniones,4018
clase,401821,Tubos de latón sin uniones,4018
clase,401822,Tubos de aluminio sin uniones,4018
clase,401823,Tubos de acero sin uniones,4018
clase,401824,Tubos de acero inoxidable sin uniones,4018
clase,401825,Tubos de cobre extruidos,4018
clase,401826,Tubos de latón extruidos,4018
clase,401827,Tubos de aluminio extruidos,4018
clase,401828,Tubos de acero extruidos,4018
